persona_id,problem_id,modifier_id,query,answer,criterion,gold_passed,gold_reasoning,judge_passed,judge_reasoning,human_override
student_abroad,daily_top_up_limit_reached,typing_from_phone_with_typos,hey i need to add more funds today but i hit the limit when does that reset and is there any way to get around it like can i do a transfer or something pls let me know thx,"Your withdrawal limit resets on a rolling monthly basis, based on the day your current price plan began. To check your exact limit refresh date and remaining allowance, tap your profile icon in the top-left corner, select 'Your plan', and look under the 'Your limits' section.

Unfortunately, there is no way to bypass the withdrawal limit. If you need to add more funds, you may consider making a transfer, but I don't have enough information to help with that.",completeness,False,"The RAG-generated answer does not fully address the customer's query. The customer is asking about adding more funds and hitting a limit, but the response only addresses withdrawal limits, which may not be relevant to the customer's issue. Additionally, the answer mentions the possibility of making a transfer but does not provide any guidance or steps on how to do so. The response lacks clarity on whether the limit pertains to deposits or withdrawals and does not offer a complete solution or alternative actions for the customer to take. Therefore, it fails to provide complete information to resolve the customer's issue.",False,"The answer provides some information about checking the withdrawal limit and mentions that it resets monthly, but it lacks critical steps on how to actually make a transfer to add more funds. Additionally, it does not provide sufficient detail on the transfer process, making it vague and not actionable. Therefore, it does not cover the key steps needed to resolve the problem completely.",none
gig_economy_courier,exchange_rate_markup_question,poor_internet_connection,"hey, why is the exchange rate in app different from google? is there markup?? im on train and need to know fast, pls help!","The exchange rate in the Revolut app may differ from Google because Revolut uses variable rates set based on data from multiple independent sources. Additionally, there is a difference between buy and sell prices, known as a spread, which includes a mark-up applied by Revolut. You can view the current rates and any applicable fees in the app before making an exchange.",completeness,True,"The RAG-generated answer provides a complete explanation for why the exchange rate in the Revolut app might differ from Google's rate. It explains that Revolut uses variable rates from multiple sources and mentions the concept of a spread, which includes a mark-up. Additionally, it advises the customer to check the current rates and any applicable fees in the app before making an exchange, which is a necessary step for the customer to take. The answer does not leave any obvious gaps and does not require the customer to contact support for further clarification.",False,"The RAG answer provides some information about the exchange rate differences in the Revolut app, but it lacks critical steps or detailed instructions on how to resolve the problem of understanding or managing these rates. It does not guide the user on how to view the current rates or fees in a step-by-step manner, making it too vague and not actionable.",none
student_abroad,atm_withdrawal_fee_unknown,anxious_security_fear,"hey, i just withdrew cash while traveling and got hit with a fee that i didn't expect, can u pls explain how the fee structure works? also, i heard about scams lately so i'm a bit worried about security here, i really need a human to help me with this, thx!","The cash withdrawal fees depend on your plan. Here’s a breakdown:

- **Standard**: £200 (or 5 withdrawals, whichever comes first)
- **Plus**: £200
- **Premium**: £400 
- **Metal**: £800 
- **Ultra**: £2,000

After exceeding these limits, a 2% or £1 fair usage fee applies. Note that ATM providers may also charge their own fees. To check if Revolut charged a fee, tap on the withdrawal in your transaction history.

Regarding security, if you have concerns about scams, I recommend reviewing your transaction history regularly and ensuring your account settings are secure. If you need further assistance, please reach out to customer support directly through the app.",completeness,False,"The RAG-generated answer provides a detailed breakdown of the withdrawal fee structure based on different plans, which addresses the customer's query about unexpected fees. However, it fails to address the customer's request for human assistance directly, which was explicitly mentioned as a need due to concerns about scams and security. While the answer suggests reviewing transaction history and securing account settings, it does not provide a clear path to contact a human representative, which the customer specifically requested. Therefore, the response is incomplete as it does not fully resolve the customer's issue of needing human assistance for security concerns.",False,"The answer provides information about cash withdrawal fees and some security recommendations, but it lacks critical steps or details on how to resolve issues related to fees or scams. It does not cover the main solution path or provide actionable steps for the user to take regarding the problem, making it incomplete.",none
student_abroad,pending_verification_too_long,poor_internet_connection,"hey, i did verification 3 days ago but my account still says pending, can't access full features, any idea how long it takes or can i speed it up? thx","Your verification process typically takes up to 1 business day, but it can take up to 7 business days in some cases. Since it's been 3 days, please be patient as it may still be processing. Unfortunately, there is no way to speed up the verification process. You will receive a notification via email and in-app once it's completed.",completeness,True,"The RAG-generated answer provides complete information regarding the customer's query about the verification process. It explains the typical and maximum timeframes for verification, acknowledges the current status of the customer's situation, and clarifies that there is no way to expedite the process. Additionally, it informs the customer about how they will be notified once the process is complete. There are no missing steps or actions required from the customer, making the response comprehensive and complete.",False,"The RAG answer does not cover the key steps needed to resolve the problem as outlined in the source article. While it mentions the duration of the verification process and advises patience, it lacks critical details on what the user can do during this waiting period or any specific actions they should take. Additionally, it does not provide a comprehensive overview of the verification process or any potential next steps, making it too vague to be actionable.",none
busy_parent_on_mobile,transfer_pending_stuck,non_native_broken_english,I send money to my friend 2 days ago but still pending and nobody get it. Why this take so long can I cancel it?,"Your transfer may be pending for several reasons, such as being sent on a weekend or public holiday, additional processing checks, or incorrect recipient details. A transfer can remain pending for up to 72 hours, and in most cases, it will eventually be marked as completed.

To check the status of your transfer, use the outbound transfer status tool in the Revolut app.

If you want to cancel the transfer, follow these steps:
1. Go to Payments on the bottom menu.
2. Select the person you sent the pending transfer to.
3. On the payments screen, select the pending transfer.
4. Tap 'Cancel' if it's eligible for cancellation.

If you can't cancel it, it might be under review by our automated security system, and you may need to answer some questions in-app. If the transfer remains pending for 48 hours, it will be automatically cancelled, and the funds will be returned to your account.",completeness,True,"The RAG-generated answer provides a comprehensive explanation of why the transfer might be pending, including potential reasons such as weekends, public holidays, processing checks, or incorrect recipient details. It also outlines the steps to check the status of the transfer using the Revolut app and provides clear instructions on how to cancel the transfer if eligible. Additionally, it informs the customer about the possibility of the transfer being under review by the security system and the automatic cancellation after 48 hours if it remains pending. The answer covers all necessary steps and information to resolve the customer's issue without leaving any obvious gaps.",True,"The RAG answer covers the key steps needed to resolve the problem of a pending transfer. It explains the reasons for a pending status, provides a detailed method to check the status using the Revolut app, and outlines the steps to cancel the transfer if eligible. Additionally, it mentions what to do if the transfer cannot be canceled and the automatic cancellation process after 48 hours. This information is sufficient for the user to take action.",none
busy_parent_on_mobile,business_account_upgrade_question,poor_internet_connection,hey im growing my freelance income and need to know when i should upgrade to a business account what changes happen also im on train so pls reply fast thanks,"You should consider upgrading to a Revolut Business account if your freelance income is growing and you need advanced features like team cards, multi-user access, and automated payments. Revolut Business is designed for businesses of all sizes, offering tools for managing finances more effectively.

To upgrade, you can sign up for a Business account through the Revolut Business app or by visiting the sign-up page [here](https://business.revolut.com/signup?promo=RevFAQ&pid=internal&utm_source=internal&c=RevFAQ&utm_campaign=RevFAQ&geo-redirect). You can use the same phone number and email as your personal account.

If you're currently using Revolut Pro, it offers tools for freelancers but lacks some features available in the Business account, such as advanced integrations and team spending controls.",completeness,True,"The RAG-generated answer provides a comprehensive response to the customer's query. It explains when it might be beneficial to upgrade to a Revolut Business account, highlighting the advanced features that could be useful for someone with growing freelance income. It also provides clear instructions on how to upgrade, including a link to the sign-up page and information about using the same phone number and email as the personal account. Additionally, it contrasts the Revolut Pro and Business accounts, giving the customer a better understanding of the differences. The answer is complete and addresses the customer's needs effectively without leaving any obvious gaps.",True,"The RAG answer covers the key steps needed to upgrade to a Revolut Business account, including the conditions under which one should consider upgrading, the process for signing up, and the differences between Revolut Pro and Business accounts. It provides sufficient detail for the user to take action, including a link to the sign-up page and information about using the same phone number and email. Therefore, it meets the completeness criteria.",none
small_business_owner,virtual_card_missing,angry_after_waiting,"I've been trying to generate a virtual card for online payments but I can't find the option anywhere in the app! This is getting ridiculous, I've already spent too much time on this! If I can't sort this today, I'm seriously considering switching to another provider!","To generate a virtual card in the Revolut app, follow these steps:

1. From your home screen, tap the cards icon in the top-right corner.
2. Look for the option to create a new virtual card. If you don't see it, ensure you haven't reached the limit of creating 4 cards per month.

If you still can't find the option, I don't have enough information to help with that.",completeness,False,The RAG-generated answer provides some steps to generate a virtual card but fails to address the customer's frustration and urgency. It also lacks completeness as it does not offer a solution if the customer still cannot find the option after checking the card limit. The response should include additional troubleshooting steps or suggest contacting customer support with specific instructions if the issue persists. This would ensure the customer has a clear path to resolving their issue.,False,"The answer is missing critical steps mentioned in the source article, such as any specific settings or prerequisites needed before creating a virtual card. Additionally, it does not provide sufficient detail for the user to take action, as it ends with a vague statement about lacking information. Important information needed to resolve the issue is omitted.",none
frequent_traveler,crypto_withdrawal_pending,empty,"hey, i sent some crypto to my external wallet 12 hours ago and it's still pending. is it lost or what’s going on?","Your crypto withdrawal might still be pending for several reasons. To check the status of your withdrawal and see why it's pending, follow these steps:

1. Go to 'Crypto' on the bottom menu.
2. Scroll to the transactions list or select the crypto you withdrew.
3. Find your withdrawal transaction and tap on it to see the reason for the pending status.

Possible reasons for the pending status include internal assessment, broadcasting to the network, or waiting for confirmation on-chain. If the transaction remains pending for too long, it could be due to high traffic on the blockchain network or technical difficulties. You can monitor your transaction on the blockchain scanner by tapping 'Blockchain hash' on the transaction and then 'View my transaction'.",completeness,True,"The RAG-generated answer provides a comprehensive guide for the customer to check the status of their crypto withdrawal. It includes specific steps to follow within the app to find the transaction and understand the pending status. Additionally, it explains possible reasons for the delay and suggests using a blockchain scanner to monitor the transaction. The answer does not leave any obvious gaps and does not prematurely direct the customer to contact support, making it a complete response to the customer's query.",True,"The RAG answer includes all essential steps needed to check the status of a crypto withdrawal, providing clear instructions for the user to follow. It details how to access the transaction list, identify the specific withdrawal, and understand potential reasons for the pending status. Additionally, it offers actionable advice on monitoring the transaction using a blockchain scanner, ensuring the user has sufficient information to resolve the issue.",none
student_abroad,instant_transfer_limit_reached,typing_from_phone_with_typos,hey so i tried to send money but got this msg about a limit or smth can u pls tell me what the limit is and when it resets i really need to get this done now thx!,"To check your limits, go to the 'Your plan' section in the app. For transfers to other Revolut customers, most currencies have no transfer limits, but exceptions will be shown in the app before you send money. If you're encountering a limit, it may be related to your spending limit or withdrawal limits, which can also be checked in the app. 

If you need further assistance, please refer to the specific sections mentioned or check your transaction details for more information on why your transaction was declined.",completeness,False,"The RAG-generated answer provides some guidance on where to find information about limits in the app, but it lacks specific details about the customer's current limit and when it resets. The customer explicitly asked for the limit and reset time, which are not directly addressed in the response. Additionally, the answer does not offer a clear resolution or next steps if the customer is unable to find the information themselves. The response could be improved by directly addressing the customer's query about the limit and reset time, and providing more specific guidance or suggesting contacting support if the information is not available in the app.",False,"The answer does not cover all the key steps needed to resolve the problem. While it mentions checking the 'Your plan' section and provides some information about transfer limits, it lacks critical details on how to navigate the app for checking spending and withdrawal limits. Additionally, it does not provide a clear main solution path or sufficient actionable steps for the user to follow, making it too vague for effective resolution.",none
uk_freelance_designer,payment_declined_large_amount,anxious_security_fear,"Hi there, I'm trying to make a significant payment for a client but my card got declined, and I've got more than enough balance. I'm concerned about security after hearing about recent scams, so I really need to know what's going on and why it was declined. Can a human look into this for me, please? Cheers!","Your card may have been declined due to our security system identifying potential fraud. To resolve this, please complete the in-app questionnaire. You can access it by going to the home page of your Revolut app and tapping the relevant tile, or through the push notification and email sent to you.

If you believe the payment was legitimate, you can unblock the merchant after completing the questionnaire and then retry the payment. If you need further assistance, you can fill out this form to help us reach out to the merchant: [Merchant Issue Form](https://app.revolut.com/form/13ef84b4-1e3b-48eb-8e8b-0030e7e08adc?faqEntryPoint=question.why-has-my-card-payment-been-declined).",completeness,False,"The RAG-generated answer provides some steps to resolve the issue, such as completing an in-app questionnaire and unblocking the merchant. However, it fails to address the customer's request for a human to look into the issue, which is a critical part of the query. The answer also does not provide any reassurance or information about the security concerns mentioned by the customer. Additionally, while it provides a link to a form, it does not explain what filling out the form will achieve or how it will help resolve the issue. Therefore, the response is incomplete as it does not fully address the customer's concerns or provide a clear path to resolution.",True,"The RAG answer includes essential steps to resolve the issue of a declined card, such as completing the in-app questionnaire and unblocking the merchant. It provides sufficient detail for the user to take action, including specific navigation instructions within the app and a link to a form for further assistance. The answer covers the main solution path from the source material.",none
uk_freelance_designer,business_account_upgrade_question,anxious_security_fear,"Hi there, I've been getting some fraud warnings lately and it's made me super cautious about my account. My freelance income is growing and I'm wondering when I should upgrade to a business account and what security changes that would bring. I’d prefer to chat with a human about this if possible, as I'm a bit worried about scams. Cheers!",I don't have enough information to help with that.,completeness,False,"The RAG-generated answer does not provide any information or guidance to address the customer's query. The customer is seeking advice on when to upgrade to a business account and the associated security changes, as well as expressing a preference to speak with a human due to concerns about scams. The response fails to address these concerns or provide any next steps, such as suggesting contacting customer support for personalized advice or providing general information about business accounts and security features. Therefore, it does not meet the criteria for completeness.",False,"The RAG answer does not provide any steps or information needed to resolve the problem. It lacks detail and is not actionable, failing to cover the main solution path from the source material.",none
busy_parent_on_mobile,pending_verification_too_long,typing_from_phone_with_typos,hey i did the verification 3 days ago but my account still says pending i need to access full features for work and kids stuff can you tell me why its taking so long or if i can speed it up please,"Your verification process may take up to 7 business days, although it usually completes within 1 business day. If your account still shows pending after 3 days, please check your emails or in-app notifications for any requests for additional information. If you don’t see any prompts, it’s possible we already have everything we need. Unfortunately, there isn't a way to speed up the process. We appreciate your patience.",completeness,True,"The RAG-generated answer provides a complete response to the customer's query. It explains the typical timeframe for verification, suggests checking for any requests for additional information, and clarifies that there is no way to expedite the process. The answer also acknowledges the customer's situation and expresses appreciation for their patience, which is appropriate given the circumstances. No critical steps or actions are missing, and the response is clear and informative.",False,"The RAG answer does not cover all the key steps needed to resolve the problem as outlined in the source article. While it mentions the verification process duration and checking for additional information requests, it lacks critical details on what specific actions the user should take if their account remains pending after 3 days. Additionally, it does not provide a comprehensive solution path or sufficient detail for the user to take actionable steps.",none
busy_parent_on_mobile,card_lost_need_freeze,anxious_security_fear,hey i just lost my card and i’m freaking out i need to freeze it like right now i heard about all these scams recently and i can’t risk someone using it pls help me with a real person not some bot,"To freeze your card immediately, follow these steps in the Revolut app:

1. Go to 'Home' on the bottom menu.
2. Tap the card icon in the top-right corner.
3. Choose the card you wish to freeze.
4. Tap 'Freeze'.

This will prevent any unauthorized use of your card. If you need further assistance, you can also call our automated phone line at +44 20 3322 8352.",completeness,True,"The RAG-generated answer provides clear and complete instructions on how to freeze the card using the Revolut app, which directly addresses the customer's urgent need to prevent unauthorized use. Additionally, it offers an alternative option to call an automated phone line for further assistance, ensuring the customer has multiple ways to resolve their issue. The response is comprehensive and does not leave any obvious gaps in the information provided.",True,"The RAG answer includes all the essential steps needed to freeze the card as outlined in the source article. It provides clear, actionable instructions that allow the user to take immediate action. Additionally, it offers a contact number for further assistance, which adds to the completeness of the response.",none
uk_freelance_designer,suspicious_activity_notification,anxious_security_fear,"Hi there, I just got a push notification about suspicious activity on my account, but there are no details provided. I'm really worried my account might be compromised, especially with all the recent fraud warnings I've heard about. Can someone please check this for me and get back to me ASAP? Cheers!","I understand your concern about the suspicious activity notification. To secure your account, please follow these steps:

1. **Freeze your card**: Open the Revolut app, tap the card icon in the top-right corner, select the card you want to freeze, and tap 'Freeze'. Alternatively, you can terminate the card by going to 'Settings' and tapping 'Terminate card'.

2. **Contact Revolut Support**: Reach out to Revolut Support via the in-app chat for assistance regarding the suspicious activity.

3. **Monitor your transactions**: Go to 'Home' on the bottom menu, select your transaction list, and check for any unauthorized transactions.

If you suspect any fraudulent transactions, you can report them in-app by selecting the transaction and choosing 'Get help'.

Stay vigilant and do not share any personal information until you confirm the legitimacy of any communication.",completeness,True,"The RAG-generated answer provides a comprehensive set of steps for the customer to secure their account and address the suspicious activity notification. It includes immediate actions such as freezing the card, contacting support for further assistance, and monitoring transactions for unauthorized activity. Additionally, it advises on reporting fraudulent transactions and cautions against sharing personal information. These steps are appropriate and complete for the customer's concern about potential account compromise.",True,"The RAG answer includes essential steps needed to secure the account, such as freezing the card, contacting support, and monitoring transactions. It provides sufficient detail for the user to take action and covers the main solution path from the source material, ensuring completeness.",none
busy_parent_on_mobile,suspicious_activity_notification,empty,hey i got a push notification about suspicious activity on my account but no details can u tell me whats going on im kinda worried it got compromised,I don't have enough information to help with that.,completeness,False,"The RAG-generated answer does not provide any actionable information or guidance to the customer. It fails to address the customer's concern about suspicious activity on their account and does not suggest any next steps, such as checking recent account activity, changing passwords, or contacting customer support for further assistance. The response leaves the customer without any direction on how to resolve their issue, which is critical in this context.",False,"The RAG answer does not provide any steps or information needed to resolve the problem. It lacks detail and is vague, failing to cover the main solution path from the source material.",none
small_business_owner,account_limit_reached_warning,poor_internet_connection,"Can't top up more money, what's my limit? Need to increase it fast. On the train, so reply quick if you can.",I don't have enough information to help with that.,completeness,False,"The RAG-generated answer does not provide any useful information or steps to resolve the customer's issue. It fails to address the customer's query about their top-up limit and how to increase it. The response should have included information on how to check their current limit, steps to increase it, or direct them to the appropriate resources or support channels for assistance. Simply stating a lack of information without guiding the customer further is incomplete and unhelpful.",False,"The RAG answer does not provide any steps or information needed to resolve the problem. It lacks detail and is not actionable, failing to cover the main solution path from the source material.",none
gig_economy_courier,cancel_subscription_not_working,angry_after_waiting,"Hey, I need help!!! I’ve tried so many times to cancel my gym payment but there’s no option in the app! I'm getting really frustrated, if this doesn’t get sorted I might have to switch to another bank!",I don't have enough information to help with that.,completeness,False,"The RAG-generated answer does not provide any steps or information to help the customer resolve their issue. It fails to address the customer's frustration and does not offer any guidance on how to cancel the gym payment. The response lacks completeness as it does not suggest contacting support, checking the app for specific sections, or any other potential solutions. It leaves the customer without any direction, which is inadequate for resolving the issue.",False,"The RAG answer does not provide any steps or information needed to resolve the problem. It lacks detail and is vague, making it impossible for the user to take action. Therefore, it fails to meet the completeness criteria.",none
gig_economy_courier,business_account_upgrade_question,anxious_security_fear,"hey, i heard about scams and got fraud warning. my freelance money is growing, should i upgrade to business account? what changes that come with it? i need to know asap, feeling uneasy about this.","Upgrading to a Revolut Business account can provide you with advanced features tailored for businesses, including team and individual cards with spend controls, a dedicated business savings account, automated payments, multi-user access, and integrations for various apps. If your freelance income is growing, this upgrade might be beneficial for managing your finances more effectively.

If you're feeling uneasy about scams, it's important to be vigilant. Always verify payment requests and be cautious of any changes in bank details, especially if they come via email. For more details on the differences between Revolut Pro and Revolut Business, you can visit [this page](https://www.revolut.com/pro-vs-business/).",completeness,False,"The RAG-generated answer provides some useful information about the benefits of upgrading to a Revolut Business account and offers general advice on being cautious about scams. However, it fails to address the customer's specific concerns about the differences between account types and the implications of upgrading in terms of security and fraud protection. The answer does not provide a comprehensive comparison between the current account and the business account, nor does it address any potential changes in fees or terms of service. Additionally, it does not offer guidance on how to proceed if the customer suspects fraud or needs immediate assistance, which is crucial given the customer's expressed urgency and unease. Therefore, the answer is incomplete in resolving the customer's issue.",False,"The RAG answer does not cover the key steps needed to upgrade to a Revolut Business account as outlined in the source article. It mentions some features of the account but lacks specific instructions or a clear solution path for the user to follow. Additionally, it does not provide actionable steps or critical information necessary for resolving the issue of upgrading, making it too vague for the user to take action.",none
busy_parent_on_mobile,exchange_rate_markup_question,empty,hey I just noticed the exchange rate in the app is different from what I see on Google is there a markup added by Revolut or is it just a glitch can you explain thanks,"Revolut offers competitive exchange rates based on data from multiple independent sources. The difference you see between the app and Google may be due to the variable rates and the spread between buy and sell prices. It's normal for these rates to differ, and any applicable fees will be shown in-app before you complete an exchange. If you want to check the current rates, you can do so in the app or on our website.",completeness,True,"The RAG-generated answer provides a comprehensive explanation for the discrepancy in exchange rates between the Revolut app and Google. It clarifies that Revolut uses competitive rates from multiple sources and explains the concept of variable rates and the spread between buy and sell prices. Additionally, it informs the customer that any applicable fees will be shown in the app before completing an exchange. The answer also guides the customer on how to check current rates, either in the app or on the website. This response addresses the customer's query effectively without leaving any critical gaps or requiring further action.",False,"The RAG answer does not cover the key steps needed to resolve the problem. While it mentions that Revolut offers competitive exchange rates and explains the difference between app rates and Google rates, it lacks specific actionable steps for the user to take. It does not provide detailed instructions on how to check rates or complete an exchange, nor does it address any critical steps that may be necessary based on the source article.",none
non_native_english_worker,card_not_working_abroad,typing_from_phone_with_typos,"my card not working in thailand, like declined for no reason, i dont change any settings, is it frozen or merchant problem? need help fast, kids waiting and coffee hot!","Your card may be declined due to potential fraud detection by our security system or issues with the merchant. To check if your card is frozen or if the merchant is blocked, please complete the in-app questionnaire. You can access it by going to the home page of your Revolut app and tapping the relevant tile.

If the transaction isn't showing in your app, it could be due to merchant restrictions or technical issues on their side. I recommend reaching out to the merchant first. If they can't help, you can tap the declined transaction in your app and select 'Troubleshoot my declined transaction' for further assistance.",completeness,True,"The RAG-generated answer provides a comprehensive response to the customer's query. It explains potential reasons for the card being declined, such as fraud detection or merchant issues, and offers clear steps to resolve the issue. The customer is instructed to complete an in-app questionnaire to check if the card is frozen or if the merchant is blocked. Additionally, the answer suggests reaching out to the merchant first and provides guidance on troubleshooting the declined transaction within the app. This covers all necessary steps and information to address the customer's problem effectively.",False,"The answer does not cover all the key steps needed to resolve the problem. While it mentions checking if the card is frozen and reaching out to the merchant, it lacks critical details on how to resolve potential fraud detection issues or specific steps to take if the in-app questionnaire does not provide a solution. Additionally, it does not provide sufficient detail for the user to take action effectively.",none
busy_parent_on_mobile,joint_account_not_allowed,anxious_security_fear,hey I saw the fraud warning and now I’m super worried about our accounts I wanna share my Revolut account with my spouse for security but I know you don’t offer that can you suggest a way to do it safely or something else we can use I need to make sure we’re both covered thanks,I don't have enough information to help with that.,completeness,False,"The RAG-generated answer does not provide any information or steps to address the customer's concern about sharing their Revolut account with their spouse or ensuring account security. It fails to suggest any alternative solutions or actions the customer can take, such as using joint accounts, setting up account alerts, or contacting Revolut support for further guidance. The response is incomplete as it leaves the customer's query entirely unaddressed.",False,"The RAG answer does not provide any steps or information needed to resolve the problem. It lacks detail and is vague, failing to cover any solution path from the source material. Therefore, it does not meet the completeness criteria.",none
non_native_english_worker,pending_verification_too_long,empty,"Hi, I verified my account 3 days ago but still pending. I can't use full features, need to send money home. Can you tell me how long it take or make it faster?","Your verification process can take up to 7 business days in some cases. If your account is still pending after 3 days, please be patient as it may take a bit longer. Unfortunately, I cannot expedite this process. You will be notified via email and in-app notification once your verification is complete. If you need immediate assistance, consider contacting support through the in-app chat.",completeness,True,"The RAG-generated answer provides complete information regarding the verification process timeline, which can take up to 7 business days. It also informs the customer that they will be notified via email and in-app notification once the verification is complete. Additionally, it suggests contacting support through the in-app chat for immediate assistance, which is a reasonable next step if the customer needs further help. The answer does not leave any obvious gaps and covers all necessary information to address the customer's query.",False,"The RAG answer does not cover the key steps needed to resolve the problem as outlined in the source article. It lacks critical information about the verification process and does not provide sufficient detail for the user to take action. Additionally, it omits important steps that may be necessary for the user to understand the entire verification timeline and options available to them.",none
uk_freelance_designer,daily_top_up_limit_reached,angry_after_waiting,I've hit my funding limit again and really need to add more funds today! When does this bloody limit reset?! I've already tried sorting this out multiple times and I'm getting fed up. Is there a workaround or am I going to have to switch to another provider?,"I understand your frustration. Unfortunately, I don't have specific information on when your funding limit resets. However, you can check your limits and reset dates in the 'Your plan' section of the app. 

If you're looking for a workaround, consider adding money through other methods such as using a different card, Apple Pay, Google Pay, or bank transfers. You can find more details on these options in the relevant sections of the app.",completeness,False,"The RAG-generated answer does not provide complete information to resolve the customer's issue. While it acknowledges the customer's frustration and suggests checking the 'Your plan' section of the app for reset dates, it fails to address the customer's need for immediate resolution. The suggestion to use alternative payment methods is helpful, but it does not directly answer the question about when the funding limit resets. Additionally, the response does not offer any guidance on how to escalate the issue or contact support for further assistance, which could be necessary given the customer's repeated attempts to resolve the problem. Therefore, the answer leaves gaps in addressing the customer's immediate concern and potential next steps.",False,"The RAG answer does not cover the key steps needed to resolve the problem as outlined in the source article. It fails to provide specific information about when the funding limit resets and lacks critical details on how to check limits and reset dates. Additionally, while it suggests alternative payment methods, it does not guide the user on how to access these options effectively, making the answer too vague and not actionable.",none
gig_economy_courier,card_lost_need_freeze,typing_from_phone_with_typos,hey i lost my card can u freeze it pls im out with kids and need it done fast before someone finds it thx,"To freeze your card quickly, please follow these steps in the Revolut mobile app:

1. Go to 'Home' on the bottom menu.
2. Tap the card icon in the top-right corner.
3. Choose the card you wish to freeze.
4. Tap 'Freeze'.

This will prevent any unauthorized use of your card. If you need further assistance, let me know!",completeness,True,"The RAG-generated answer provides a clear and complete set of instructions for the customer to freeze their card using the Revolut mobile app. It includes all necessary steps to prevent unauthorized use of the card, which directly addresses the customer's urgent request. The answer also offers further assistance if needed, ensuring the customer has a clear path to resolve their issue quickly. No critical steps or information are missing, making the response complete and effective for the situation described.",True,"The RAG answer includes all the essential steps needed to freeze the card in the Revolut mobile app, providing clear and actionable instructions. It covers the main solution path from the source material and offers sufficient detail for the user to take action.",none
student_abroad,exchange_rate_markup_question,non_native_broken_english,hey i see exchange rate in app is different from google and reuters. does revolut add extra fee or markup? pls explain simple thx,"Revolut offers competitive exchange rates based on data from multiple independent sources. The difference you see between the rates in the app and those on Google or Reuters may be due to the spread, which is the difference between the buy and sell prices. This spread can include a markup applied by Revolut.

When you make an exchange, the rate and any applicable fees will be shown to you in the app before you complete the transaction. If you're seeing a different rate, it could be due to market fluctuations or the specific rates being displayed by different sources. For more details, you can check the current rates in the app or on our website.",completeness,True,"The RAG-generated answer provides a comprehensive explanation addressing the customer's query about the difference in exchange rates. It explains that Revolut uses competitive rates from multiple sources and mentions the concept of spread, which may include a markup. The answer also clarifies that the rate and any fees are shown in the app before completing a transaction, and it suggests that market fluctuations or different sources might cause rate discrepancies. This response covers all necessary information to resolve the customer's issue without leaving any obvious gaps.",False,"The RAG answer does not cover the key steps needed to resolve the problem of understanding exchange rates and fees with Revolut. It lacks specific actionable steps that a user can take to address discrepancies in rates, such as how to check the rates in the app or what to do if they encounter unexpected fees. Additionally, it does not provide sufficient detail on how to interpret the spread or market fluctuations, which are critical for the user to fully understand the situation.",none
non_native_english_worker,crypto_purchase_failed,anxious_security_fear,"I try buy Bitcoin but error shows, no info. I have enough money, why can’t I? I hear about scams and worried. Please help, I need real support, this is urgent!","It sounds like your transaction may be subject to additional checks, which can happen for various reasons. Revolut typically completes 95% of transactions within 1 minute, but if your transaction requires more information, you will receive a notification in the app. 

Please check for any in-app banners or notifications that may indicate what additional information is needed. If you see a notification, tap on it to see exactly what's required from you.

If you are concerned about scams, remember to always verify the recipient's details and ensure you are transferring to a legitimate account. If you have any doubts, take a moment to pause and verify the situation before proceeding.",completeness,False,"The RAG-generated answer provides some useful information about potential reasons for the transaction error and advises the customer to check for in-app notifications. However, it fails to address the customer's urgent need for support and does not provide a direct course of action if the in-app notifications do not resolve the issue. The response should include a suggestion to contact customer support directly if the problem persists, especially given the customer's expressed concern about scams and urgency. Without this, the answer leaves an obvious gap in guidance for the customer.",False,"The answer does not cover all the key steps needed to resolve the problem as outlined in the source article. While it mentions checking for in-app notifications and verifying recipient details, it lacks specific details on what to do if the transaction is delayed or what additional information might be required. The guidance is too vague and does not provide a clear, actionable path for the user to follow.",none
crypto_day_trader,daily_top_up_limit_reached,anxious_security_fear,"Hey, I hit my funding limit and need to add more cash today to avoid getting rekt. When does this reset? Is there any way to bypass it? I’m super cautious after that fraud warning and don’t wanna risk anything. Please help!","Daily limits reset 24 hours after the last withdrawal, and monthly limits reset 30 days after the last withdrawal. Unfortunately, there is no way to bypass these limits. To check your specific limits, go to 'Crypto' on the bottom menu, tap 'More', select 'Limits and fees', and then tap 'Sending limits'. 

If you need to add money to your account, consider using a different card or methods like Apple Pay, Google Pay, or bank transfers. If you have further concerns, please reach out to your bank or card issuer for assistance.",completeness,True,"The RAG-generated answer provides complete information to resolve the customer's issue. It explains when the daily and monthly limits reset, confirms that there is no way to bypass these limits, and provides instructions on how to check specific limits. Additionally, it suggests alternative methods to add money to the account and advises contacting the bank or card issuer for further assistance. The response addresses the customer's concerns about limits and offers practical solutions, fulfilling the evaluation criteria.",True,"The answer covers the essential steps needed to understand the withdrawal limits, including the reset periods for daily and monthly limits. It provides specific instructions on how to check these limits within the app, which is actionable. Additionally, it suggests alternative methods for adding money to the account, addressing potential user needs. Overall, it includes sufficient detail and covers the main solution path from the source material.",none
