persona_id,problem_id,modifier_id,query,answer,criterion,gold_passed,gold_reasoning,judge_passed,judge_reasoning,human_override
busy_parent_on_mobile,wrong_recipient_no_refund,poor_internet_connection,hey i sent 500 euro to wrong number can i cancel it or reverse it recipient hasn’t accepted yet please help urgent train signal bad,"If you sent €500 to the wrong Revolut customer and the recipient hasn't accepted it yet, you cannot cancel the transfer. Once processed, transfers are usually instant and cannot be reversed. You should reach out to the recipient via the chat in the Revolut app to request the return of the funds. 

To use the chat:
1. Go to the 'Payments' section in the bottom menu.
2. Select the person you sent money to.
3. A chat window will open for you to message them.

If the recipient isn't responding, you can contact our customer support team, but we can't guarantee they will respond or agree to return the funds.",groundedness,False,"The RAG-generated answer provides specific steps and advice on how to handle the situation of sending money to the wrong recipient on Revolut. However, the evaluation task requires that all claims in the answer be supported by the retrieved context, which is missing in this case. The answer includes specific instructions on using the chat feature in the Revolut app and contacting customer support, but without retrieved context to verify these claims, the answer is considered ungrounded. Therefore, the answer fails the evaluation criteria.",False,"The RAG answer includes claims about the inability to cancel a transfer once processed and the suggestion to contact customer support, which are not explicitly supported by the retrieved articles. Additionally, the answer implies a process for contacting the recipient that may not be fully grounded in the provided context. Therefore, it introduces information not present in the articles.",none
frequent_traveler,crypto_limit_warning,non_native_broken_english,"hi, i get message about crypto limit but i not know what limit is. can it be increase? i use app lot for travel. thank you.","Your crypto withdrawal limits can be viewed in the app. To check your limits, follow these steps:

1. Go to 'Crypto' on the bottom menu.
2. Tap 'More'.
3. Select 'Limits and fees'.
4. Tap 'Sending limits'.

Limits are periodically reviewed and may be adjusted based on your account activity and risk factors. If you want to know if your limits can be increased, you may need to check your account activity or contact support for further assistance.",groundedness,False,"The RAG-generated answer provides specific steps for checking crypto withdrawal limits in the app, but there is no retrieved context provided to verify these steps. Without context, we cannot confirm if the steps are accurate or supported. Additionally, the advice about limits being reviewed and adjusted based on account activity and risk factors is generic and lacks grounding in specific retrieved information. Therefore, the answer is considered ungrounded.",True,"All factual claims in the RAG answer are supported by the retrieved articles. The answer provides a step-by-step guide on how to view crypto withdrawal limits, which aligns with the information in the articles. It does not introduce any unsupported information or invent policies, fees, or timelines. The mention of limits being reviewed and potentially adjusted based on account activity is also consistent with the context provided in the articles.",none
frequent_traveler,suspicious_activity_notification,poor_internet_connection,"hey, just got a push notification about suspicious activity on my account but no details??? i'm on a train with weak signal and can't check properly. is my account safe or what??",I don't have enough information to help with that.,groundedness,False,"The RAG-generated answer is not grounded in the retrieved context because there is no context provided to support the answer. The answer does not provide any specific information or advice related to the customer's query about suspicious activity on their account. It simply states a lack of information, which does not address the customer's concern or provide any actionable steps. Therefore, the answer fails the evaluation criteria as it is not supported by any retrieved context.",True,"The RAG answer acknowledges a limitation by stating 'I don't have enough information to help with that,' which is considered grounded. It does not introduce any unsupported claims or information not present in the retrieved articles.",none
crypto_day_trader,transfer_pending_stuck,angry_after_waiting,"Hey, I sent money to my friend 2 days ago and it's still pending! I've tried to fix this multiple times and I'm seriously getting rekt here! What’s the hold up and how do I cancel this if it doesn't go through? I might just switch to another app if this keeps happening!","Your transfer may still be pending for several reasons, such as being sent on a weekend or public holiday, additional processing checks, or incorrect recipient details. Transfers can remain pending for up to 72 hours, but they usually complete within a few hours.

To check the status of your transfer, use the outbound transfer status tool in the Revolut app.

If you want to cancel the transfer, follow these steps:
1. Go to Payments on the bottom menu.
2. Select the person you sent the pending transfer to.
3. On the payments screen, select the pending transfer.
4. Tap 'Cancel'.

If you can't cancel it, it may be under review by our automated security system. In that case, you will need to wait until the review is complete. If you have further questions, please contact Revolut Support.",groundedness,False,"The RAG-generated answer provides a detailed explanation and steps for checking and canceling a pending transfer. However, the evaluation task requires that all claims in the answer be supported by the retrieved context, which is missing in this case. Without the retrieved context, it is impossible to verify if the claims about transfer delays, the 72-hour pending period, or the specific steps to cancel a transfer are grounded in the provided context. Therefore, the answer cannot be considered grounded, as it may contain hallucinated features or steps not supported by the context.",False,"The RAG answer includes specific claims about the reasons for a transfer being pending (e.g., sent on a weekend, additional processing checks, incorrect recipient details) and the timeline for transfers (up to 72 hours) that are not explicitly supported by the retrieved articles. Additionally, the answer provides detailed steps for canceling a transfer and mentions an automated security system review, which are not found in the articles. Therefore, the answer introduces information not present in the articles.",none
uk_freelance_designer,virtual_card_missing,empty,"Hi there, I'm trying to set up a virtual card for online safety but I can't seem to find where to generate one in the app. Can you point me in the right direction? Cheers!","To create a virtual card in the Revolut app, follow these steps:

1. Go to 'Home' on the bottom menu.
2. Tap the cards icon in the top-right corner.
3. Tap 'Add new'.
4. Choose 'Debit', 'Joint', or 'Pro' at the top.
5. Select 'Virtual'.
6. Choose a colour.
7. Tap 'Get card for free' to instantly create your virtual card.

Once created, you can use it for online purchases and manage it directly in the app.",groundedness,False,"The evaluation task requires the answer to be grounded in the retrieved context. However, the provided RAG-generated answer does not include any retrieved context to verify the steps for creating a virtual card in the Revolut app. Without the context, it is impossible to determine if the steps mentioned are accurate or supported. Therefore, the answer cannot be considered grounded, leading to a failure in the evaluation.",True,"All factual claims in the RAG answer are supported by the retrieved articles. The steps to create a virtual card are consistent with the information provided in the articles, and no additional information or unsupported claims are introduced. The answer accurately reflects the process outlined in the articles.",none
crypto_day_trader,transfer_pending_stuck,typing_from_phone_with_typos,yo sent cash to my mate 2 days ago and its still pending wtf neither of us got it or sent it can u pls tell me whats the hold up and how to cancel if needed? this is so annoying im juggling kids and coffee here!,"Your transfer may still be pending for several reasons, such as being sent on a weekend or public holiday, additional processing checks, or incorrect recipient details. Transfers can remain pending for up to 72 hours, but if it has been 48 hours, it will be automatically cancelled and the funds returned to your account.

To check the status of your transfer, you can use the outbound transfer status tool in the Revolut app. If you need to cancel it sooner, unfortunately, you cannot cancel a pending transfer on your end. 

If you have further questions or if the transfer does not resolve, you may want to contact live support by typing 'Live agent' in the in-app chat.",groundedness,False,"The RAG-generated answer provides several claims about the reasons for a pending transfer and the process for cancellation, but there is no retrieved context provided to verify these claims. The answer mentions that transfers can remain pending for up to 72 hours and will be automatically cancelled after 48 hours, which are specific details that require grounding in the retrieved context. Additionally, the advice to use the outbound transfer status tool and the inability to cancel a pending transfer on the user's end are also ungrounded without supporting context. Therefore, the answer fails the evaluation criteria as it lacks grounding in the retrieved context.",False,"The RAG answer includes specific claims about the transfer process, such as the 72-hour pending period and the automatic cancellation after 48 hours, which are not supported by the retrieved articles. Additionally, it mentions the inability to cancel a pending transfer, which is also not found in the articles. Therefore, the answer introduces information not present in the articles and makes unsupported claims.",none
uk_freelance_designer,business_account_upgrade_question,anxious_security_fear,"Hi there, I've been getting some fraud warnings lately and it's made me super cautious about my account. My freelance income is growing and I'm wondering when I should upgrade to a business account and what security changes that would bring. I’d prefer to chat with a human about this if possible, as I'm a bit worried about scams. Cheers!",I don't have enough information to help with that.,groundedness,False,"The RAG-generated answer does not provide any information or advice related to the customer's query about upgrading to a business account or the associated security changes. It simply states a lack of information without referencing any retrieved context. Therefore, the answer is ungrounded as it does not address the customer's concerns or provide any actionable guidance based on the retrieved context.",True,"The RAG answer acknowledges a limitation by stating 'I don't have enough information to help with that,' which is considered grounded. It does not introduce any unverified information or make unsupported claims, aligning with the criteria for groundedness.",none
student_abroad,crypto_limit_warning,anxious_security_fear,"hey, i just got a message saying i hit my crypto limit and honestly i’m a bit freaked out with all the scams lately. can u pls tell me what the limit is? is there any way to increase it? i really need to sort this out n feel secure, thx.","Your crypto withdrawal limits can be checked in the app. To view them, follow these steps:

1. Go to 'Crypto' on the bottom menu.
2. Tap 'More'.
3. Select 'Limits and fees'.
4. Tap 'Sending limits'.

Daily limits reset 24 hours after the last withdrawal, and monthly limits reset 30 days after the last withdrawal. 

If you want to increase your limits, you may need to adjust your Wealth protection limits, which you can set and control in the app. For more information on that, please visit the relevant FAQ in the app. 

If you have any further concerns about security or scams, please let me know!",groundedness,False,"The RAG-generated answer provides specific steps and details about checking crypto withdrawal limits and adjusting Wealth protection limits, but there is no retrieved context provided to verify these claims. Without context to support the specific steps and features mentioned, such as 'Crypto' on the bottom menu, 'More', 'Limits and fees', 'Sending limits', and the process for adjusting Wealth protection limits, the answer cannot be considered grounded. Additionally, the advice to visit the FAQ for more information is generic and not supported by specific context. Therefore, the answer fails the evaluation criteria.",False,"The RAG answer includes specific details about daily and monthly limits resetting, as well as the need to adjust Wealth protection limits, which are not explicitly supported by the retrieved articles. The articles do not provide information on the reset periods for limits or the process for adjusting Wealth protection limits. Therefore, the answer introduces information not present in the articles.",none
crypto_day_trader,exchange_rate_markup_question,typing_from_phone_with_typos,yo why is the exchange rate on revolut diff from google like am i getting rekt here or is there a markup?? trying to figure this out while juggling kids and coffee so plz help me fast thx!,"The exchange rate on Revolut may differ from what you see on Google because Revolut's rates are based on data from multiple independent sources and can vary due to market conditions. Additionally, there is a difference between buy and sell prices, known as a spread, which can include a markup. 

To check the current exchange rates, you can view them in the Revolut app by going to 'Home', scrolling down to '+ Add widgets', and adding the 'Watchlist' widget. This will allow you to monitor the rates for different currencies. 

Before making an exchange, you can review the rate and any applicable fees in the app to ensure you know the total cost.",groundedness,False,"The RAG-generated answer provides an explanation for why Revolut's exchange rates might differ from Google's, mentioning factors like market conditions and the spread. However, the answer does not cite any specific retrieved context to support these claims. Additionally, the instructions on how to check exchange rates using the Revolut app, such as adding the 'Watchlist' widget, are not grounded in any retrieved context. Without specific context to back up these claims and instructions, the answer is considered ungrounded according to the evaluation criteria.",False,"The RAG answer includes claims about how Revolut's exchange rates are based on data from multiple independent sources and can vary due to market conditions, which is not explicitly supported by the retrieved articles. Additionally, the answer mentions a specific method to check current exchange rates in the app, which is not detailed in the articles. Therefore, the answer introduces information not present in the articles and makes claims without support from the provided context.",none
crypto_day_trader,subscription_charge_dispute,anxious_security_fear,"Hey, I just cancelled my Netflix sub but got charged again this month! I’m super anxious with all the fraud warnings lately, so I need this sorted ASAP and want to make sure it doesn’t happen again. Can I get a real person to help me?",I don't have enough information to help with that.,groundedness,False,"The RAG-generated answer does not provide any information or assistance to the customer, nor does it reference any retrieved context. It simply states a lack of information without attempting to address the customer's issue or guide them towards a resolution. Since there is no retrieved context provided, the answer cannot be considered grounded. Additionally, the response fails to offer any actionable steps or reassurance, which is critical given the customer's anxiety about potential fraud.",True,"The RAG answer acknowledges a limitation by stating 'I don't have enough information to help with that,' which is considered grounded. It does not introduce any unsupported claims or information not present in the retrieved articles.",none
small_business_owner,account_limit_reached_warning,anxious_security_fear,"Hey, I'm trying to top up my account but hit a limit. Can you tell me what that limit is and how I can increase it? Also, with all this fraud going around, I need to know my account is secure. I don't trust automated replies, so please get back to me with a real person.",I don't have enough information to help with that.,groundedness,False,"The RAG-generated answer does not provide any information or claims that could be evaluated against the retrieved context. It simply states a lack of information, which does not address the customer's query about account limits, increasing those limits, or account security. Additionally, the answer does not engage with the customer's request for a response from a real person, nor does it provide any grounding in the retrieved context, as no context was provided. Therefore, the answer is ungrounded and fails the evaluation criteria.",True,"The RAG answer acknowledges a limitation by stating 'I don't have enough information to help with that.' This response is grounded as it does not introduce any unverified claims or information not present in the retrieved articles. It correctly indicates a lack of sufficient information, which aligns with the criterion for groundedness.",none
frequent_traveler,daily_top_up_limit_reached,empty,"hey, i hit my funding limit and need to add more funds today. when does it reset? is there any way to work around this?","Your funding limit resets on a rolling monthly basis, based on the day your current price plan began. To check your exact limit refresh date and remaining allowance, tap your profile icon in the top-left corner, select ""Your plan,"" and look under the 'Your limits' section.

Unfortunately, there is no workaround for exceeding your funding limit. I don't have enough information to help with that.",groundedness,False,"The RAG-generated answer provides specific instructions on how to check the funding limit reset date and remaining allowance, as well as information about the reset being on a rolling monthly basis. However, there is no retrieved context provided to verify these claims. Without context to support the specific steps and details mentioned, the answer cannot be considered grounded. Additionally, the statement about there being no workaround for exceeding the funding limit is also unverified due to the lack of context.",False,"The RAG answer includes a specific claim about the funding limit resetting on a rolling monthly basis based on the day the current price plan began. However, this information is not supported by any of the retrieved articles, which do not mention funding limits or how they reset. Additionally, the answer does not provide any information about exceeding the funding limit that is grounded in the articles. Therefore, the answer fails the groundedness criterion.",none
frequent_traveler,joint_account_not_allowed,poor_internet_connection,"hey, so i wanna share my account with my spouse but i heard revolut doesn't allow that. any alternatives? need something quick, on a train and signal's weak. thx!","You can open a Joint account with Revolut if you are over 18 years old. This allows you to share an account with your spouse. If you both have personal accounts, you can set up a Joint account together. For more details, refer to the Joint Accounts T&Cs.",groundedness,False,"The RAG-generated answer claims that Revolut allows the opening of a Joint account to share with a spouse, but there is no retrieved context provided to verify this claim. Without context to support the information about Joint accounts, the answer is considered ungrounded. Additionally, the answer does not address the customer's request for alternatives if Revolut does not allow account sharing, which was part of the original query.",False,"The RAG answer includes the claim that you can open a Joint account with Revolut if you are over 18 years old and that it allows sharing an account with a spouse. However, the retrieved articles do not provide specific information about the age requirement or the ability to share an account with a spouse. Therefore, these claims are not supported by the provided articles, making the answer ungrounded.",none
small_business_owner,crypto_limit_warning,angry_after_waiting,"I've had enough of this crypto limit nonsense! What is the actual limit and can it be increased? I've tried sorting this out multiple times now and it’s getting ridiculous! If this doesn’t get resolved today, I might have to consider switching to another provider!","The actual limits for crypto withdrawals are set daily and monthly to prevent monetary loss and protect your account. You can check your specific limits by following these steps:

1. Go to 'Crypto' on the bottom menu.
2. Tap 'More'.
3. Select 'Limits and fees'.
4. Tap 'Sending limits'.

Daily limits reset 24 hours after the last withdrawal, and monthly limits reset 30 days after the last withdrawal.

As for increasing the limits, they are periodically reviewed and may be adjusted based on your account activity and potential risk factors. If you have specific concerns about your limits, you may want to check your account activity or contact support for further assistance.",groundedness,False,"The RAG-generated answer provides specific steps and details about checking crypto withdrawal limits and the possibility of increasing them. However, the evaluation task requires that all claims in the answer be supported by the retrieved context, which is missing in this case. Without the retrieved context, it is impossible to verify whether the steps and information provided are accurate or grounded. Therefore, the answer cannot be considered grounded, as it may contain hallucinated features or steps not supported by the context.",False,"The RAG answer includes specific details about daily and monthly limits resetting and the process for checking limits, which are not explicitly supported by the retrieved articles. Additionally, the mention of limits being periodically reviewed and adjusted based on account activity introduces information not present in the articles. Therefore, the answer does not fully adhere to the groundedness criteria.",none
gig_economy_courier,wrong_recipient_no_refund,anxious_security_fear,"hey, I sent 500 euro to wrong number by mistake and I got fraud warning before. can I cancel or reverse it? I really need help with this, feels really risky! please, I need real person to talk to, not robot.","If you've sent 500 euros to the wrong number, the fastest way to correct this is to ask the recipient to return the funds to you. You can reach out to them via the chat in the Revolut app by following these steps:

1. Go to 'Payments' on the bottom menu.
2. Select the person you've sent money to.
3. A chat window will open where you can message the recipient.

If the recipient isn't responding, you can contact our customer support team, and we'll try to reach out to them on your behalf. However, we can't guarantee they will respond or agree to return the funds.

If you suspect the transfer was directed to a fraudulent source, you should report it as fraud by:

1. Going to 'Home' on the bottom menu.
2. Selecting the transfer in question from your transaction history.
3. Tapping 'Get help' and choosing 'Report this transfer as fraud'.

Unfortunately, once a transfer is processed, we cannot cancel it. If you need further assistance, please reach out to our customer support team directly.",groundedness,False,"The RAG-generated answer provides a detailed response to the customer's query, but it lacks grounding in any retrieved context. The answer includes specific steps and advice on how to handle the situation, such as contacting the recipient through the Revolut app and reporting the transaction as fraud. However, without any retrieved context to support these claims, the answer cannot be considered grounded. Additionally, the answer mentions contacting customer support, but without context, it's unclear if this is the correct procedure or if there are other steps involved. Therefore, the answer fails the evaluation criteria as it is not supported by any retrieved context.",False,"The RAG answer includes claims about contacting the recipient and customer support that are not explicitly supported by the retrieved articles. Additionally, it states that once a transfer is processed, it cannot be canceled, which is not mentioned in the articles. Therefore, the answer introduces information not present in the articles and makes unsupported claims.",none
crypto_day_trader,crypto_limit_warning,empty,"Hey, I just got a msg about hitting my crypto limit and I'm super confused. Can you tell me what the limit is and if I can get it raised? Thanks!","Your crypto withdrawal limits can be checked in the app. To view them, follow these steps:

1. Go to 'Crypto' on the bottom menu.
2. Tap 'More'.
3. Select 'Limits and fees'.
4. Tap 'Sending limits'.

Daily limits reset 24 hours after the last withdrawal, and monthly limits reset 30 days after the last withdrawal.

If you want to raise your limits, note that they are periodically reviewed and may be adjusted based on your account activity and potential risk factors. You can also check if there are any Wealth protection limits set in your app, which you control.

If you need further assistance, please let me know!",groundedness,False,"The RAG-generated answer provides specific steps and details about checking and adjusting crypto withdrawal limits, but there is no retrieved context provided to verify these claims. Without context, we cannot confirm if the steps, features, or information about limit adjustments are accurate or supported. Therefore, the answer is considered ungrounded as it lacks evidence from the retrieved context.",False,"The RAG answer includes specific details about daily and monthly limits resetting after withdrawals, which are not explicitly supported by the retrieved articles. Additionally, the mention of 'Wealth protection limits' and the process of raising limits based on account activity and risk factors introduces information not found in the articles. Therefore, the answer is not fully grounded in the provided context.",none
non_native_english_worker,verify_identity_failed,typing_from_phone_with_typos,"hey my docs for verify got rejected but no reason why? need to know what was wrong so i can fix and send again, plz help, kids going crazy here and i need to send money home asap!","It seems your documents may have been rejected because they didn't meet the format, clarity, or content requirements. To resolve this, ensure that the documents you provide are clear, readable, and contain all necessary details as outlined in the verification instructions. 

If you are submitting proof of business activity, it should include your name and match the business information provided in your application. Accepted documents include a URL linked to your business, proof of registration, licenses, certified financials, client contracts, or terms and conditions.

Please review your documents and resubmit them following these guidelines.",groundedness,False,"The RAG-generated answer provides potential reasons for document rejection and suggests steps to resolve the issue. However, the evaluation criteria require that all claims in the answer be supported by the retrieved context. Since no retrieved context is provided, the answer cannot be verified against it. The advice given is generic and not grounded in any specific retrieved context, which fails the evaluation criteria.",False,"The RAG answer includes specific details about document requirements and types of accepted documents that are not explicitly mentioned in the retrieved articles. While it provides general advice on ensuring clarity and completeness, it introduces information about specific document types and requirements that are not supported by the provided articles, thus failing the groundedness criterion.",none
frequent_traveler,subscription_charge_dispute,anxious_security_fear,"hey, i cancelled my netflix subscription but still got charged this month. can u help me get a refund and make sure this doesn’t happen again? also, i’ve been hearing about scams lately, so pls confirm that this is secure. i’d prefer to talk to a human about it.","To address your Netflix subscription issue, you will need to contact Netflix directly to ensure your subscription is fully canceled. Blocking payments in the Revolut app does not cancel the subscription itself. 

To prevent future charges from Netflix, you can block the merchant in the Revolut app. Here’s how:

1. Tap your profile icon in the top-left corner.
2. Select 'Security'.
3. Choose 'Payments' and then 'Blocked payments'.
4. Tap 'Add new' above 'Merchants' and select a previous payment from Netflix.

Regarding the charge you received this month, if you believe it was unauthorized, you can report it as fraudulent:

1. Go to 'Home' on the bottom menu.
2. Select the transaction from your transaction history.
3. Tap 'Get help'.
4. Choose 'Report this payment as fraudulent' and follow the steps.

As for your concerns about scams, it's important to stay vigilant. Ensure you do not share any personal information and verify any communications you receive. If you prefer to talk to a human, please reach out to Revolut's customer support directly through the app or website.

I hope this helps!",groundedness,False,"The RAG-generated answer provides steps and advice that are not supported by any retrieved context. The instructions for blocking payments and reporting fraudulent transactions in the Revolut app are specific and detailed, yet there is no context provided to verify these steps. Additionally, the advice on contacting Netflix directly and the general advice on scams are not grounded in any retrieved context. Therefore, the answer fails the evaluation criteria as it includes ungrounded claims and potentially hallucinated steps.",False,"The RAG answer includes specific instructions on how to block payments and report fraudulent charges, which are not explicitly supported by the retrieved articles. While it mentions contacting Netflix and blocking payments, the detailed steps provided for using the Revolut app and the mention of customer support are not grounded in the articles. Additionally, the answer implies a process for managing subscriptions that is not directly referenced in the articles, leading to unsupported claims.",none
gig_economy_courier,apple_pay_not_working,empty,"Hej, I try add my Revolut card to Apple Pay but getting error message. It works for normal payments, what’s wrong? Need it for my deliveries!","To successfully add your Revolut card to Apple Pay, please check the following:

1. Ensure your account is fully verified.
2. Make sure your account balance isn't negative.
3. Confirm that you are using a supported card type (Visa or Mastercard).
4. Verify that you don't have the same card digitalized on too many devices.
5. Ensure the card you're trying to add isn't frozen or terminated.

If you've checked all these and are still having issues, try deleting the card and re-adding it.",groundedness,False,"The RAG-generated answer provides several steps to troubleshoot adding a Revolut card to Apple Pay, but there is no retrieved context provided to verify if these steps are supported. Without context, we cannot confirm if the advice given is accurate or grounded in any specific information. Therefore, the answer is considered ungrounded as it lacks evidence from the retrieved context.",False,"The RAG answer includes specific steps and conditions for adding a Revolut card to Apple Pay that are not explicitly supported by the retrieved articles. While the articles discuss issues related to Apple Pay, they do not provide detailed instructions or conditions for adding a specific card type like Revolut. Therefore, the answer introduces information not present in the articles.",none
small_business_owner,transfer_pending_stuck,angry_after_waiting,"I've sent money to my friend 2 days ago and it's still showing pending! This is getting ridiculous, I've tried to sort this out multiple times and no one seems to help! I need to know why the delay and how to cancel it if it doesn't go through ASAP!","Your transfer may be pending for several reasons, such as being sent on a weekend or public holiday, additional processing checks, or incorrect recipient details. Transfers can remain pending for up to 72 hours, and in most cases, they will be completed after a few hours. If your transfer is still pending after 5 business days, you should contact our support team for assistance.

If the transfer does not go through, it will be reverted, and the funds should be returned to your account promptly. For instant card transfers, if it remains pending for 48 hours, it will be automatically canceled, and the funds will be returned to your account.

You can track the status of your transfer in the Revolut app using the outbound transfer status tool.",groundedness,False,"The RAG-generated answer provides several potential reasons for the pending status of the transfer and outlines steps for resolution, such as contacting support after 5 business days and automatic cancellation after 48 hours for instant card transfers. However, without any retrieved context provided, it is impossible to verify if these claims are supported by specific information from the context. Therefore, the answer cannot be considered grounded in the retrieved context, as required by the evaluation criteria.",False,"The RAG answer includes specific timelines (up to 72 hours for transfers, 5 business days for contacting support, and 48 hours for automatic cancellation of instant card transfers) that are not supported by the retrieved articles. Additionally, the answer introduces the concept of tracking transfers in the Revolut app, which is not mentioned in the articles. Therefore, the answer contains unsupported claims and does not fully adhere to the groundedness criterion.",none
gig_economy_courier,daily_top_up_limit_reached,typing_from_phone_with_typos,hey I need add more funds now but hit my limit when it reset? any way around this? im walking kids and need quick help pls,I don't have enough information to help with that.,groundedness,False,"The RAG-generated answer is not grounded in the retrieved context because there is no retrieved context provided. The answer does not offer any specific information or guidance related to the customer's query about adding more funds and hitting a limit. It simply states a lack of information, which does not address the customer's request for help. Therefore, the answer fails the evaluation criteria as it does not provide any grounded or actionable advice.",True,The RAG answer acknowledges a limitation by stating 'I don't have enough information to help with that.' This response is grounded as it does not introduce any unverified information or make unsupported claims. It aligns with the criterion that 'I don't know' responses count as grounded.,none
gig_economy_courier,crypto_purchase_failed,non_native_broken_english,"Hey, I try buy Bitcoin but get error. I have enough money, what problem? Can you help fast?","It sounds like there may be an issue with your payment authorization or account details. Here are some steps you can take:

1. **Check your account name**: Ensure that the name on your external bank account matches exactly with the name on your Revolut account. If there's a mismatch, you can either change the name on your Revolut account or use a different bank account.

2. **Verify your funds**: Double-check that you have enough funds in your external bank account.

3. **Try again**: If you are using a card, make sure the card details are correct and try again. You can also try purchasing Bitcoin directly from the 'Crypto' section using your Revolut account balance.

If these steps do not resolve the issue, please reach out to us for further assistance.",groundedness,False,"The RAG-generated answer provides steps to troubleshoot the issue of buying Bitcoin, but it lacks grounding in any retrieved context. The answer suggests checking account name, verifying funds, and trying again with correct card details, but without any retrieved context to support these specific steps, the answer is considered ungrounded. Additionally, the answer does not cite any specific articles or information from the retrieved context, which is a requirement for grounding. Therefore, the answer fails the evaluation criteria.",False,"The RAG answer includes specific steps and suggestions that are not directly supported by the retrieved articles. For example, the advice to change the name on the Revolut account or to purchase Bitcoin directly from the 'Crypto' section is not mentioned in any of the articles. Additionally, the answer implies a level of troubleshooting that is not explicitly covered in the provided context, making it unsupported and introducing information not present in the articles.",none
gig_economy_courier,atm_withdrawal_fee_unknown,anxious_security_fear,"hey, i just withdrew cash in spain and was charged a fee i didn’t expect! what’s going on? i heard about fraud and scams, so i’m really worried about my money. can someone explain the fee structure please? i need this sorted fast!","When you withdraw cash using Revolut, there are fees associated with ATM withdrawals based on your plan. Each plan has a fee-free limit for withdrawals per rolling month:

- Standard: £200 (or 5 withdrawals)
- Plus: £200
- Premium: £400
- Metal: £800
- Ultra: £2,000

After exceeding this limit, a 2% or £1 fair usage fee applies. Additionally, keep in mind that the ATM itself may charge its own fees.

To check if a fee was charged, go to 'Home' in the app, tap 'See all' to view your transactions, and select the withdrawal in question to see the details. If you believe you were charged incorrectly, you can tap 'Get help' for support options. 

If you're concerned about fraud, ensure your account is secure by freezing your card in the app and reporting any suspicious transactions.",groundedness,False,"The RAG-generated answer provides detailed information about the fee structure for ATM withdrawals based on different Revolut plans, as well as advice on checking transactions and securing the account. However, the evaluation task specifies that all claims in the answer should be supported by the retrieved context, which is missing in this case. Without the retrieved context, it is impossible to verify if the information about fee limits, fair usage fees, and security advice is grounded. Therefore, the answer cannot be considered grounded in the retrieved context, leading to a failure in the evaluation.",False,"The RAG answer includes specific details about fees for ATM withdrawals that are not explicitly mentioned in the retrieved articles. While it references fees and limits, the exact amounts and conditions provided in the answer appear to be invented or not directly supported by the articles. Additionally, the answer introduces steps for checking fees and reporting fraud that are not found in the articles, which affects its groundedness.",none
gig_economy_courier,card_lost_need_freeze,anxious_security_fear,"hey, I lost my card while working, need to freeze it NOW! got a fraud warning recently and I’m super worried about security. pls help me fast, don’t trust automated stuff!","To freeze your card immediately, follow these steps in the Revolut app:

1. Go to 'Home' on the bottom menu.
2. Tap the card icon in the top-right corner.
3. Choose the card you wish to freeze.
4. Tap 'Freeze'.

This will prevent any unauthorized use of your card. If you need to report any fraudulent transactions, you can do so by selecting the relevant transaction and tapping 'Get help' to report it as fraudulent.",groundedness,False,"The RAG-generated answer provides specific steps to freeze a card using the Revolut app, but there is no retrieved context provided to verify whether these steps are accurate or supported. Without the context, it is impossible to determine if the instructions are grounded in the retrieved information. Therefore, the answer fails the evaluation criteria as it may contain hallucinated steps or features not supported by the context.",True,"All factual claims in the RAG answer are supported by the retrieved articles. The steps to freeze a card are consistent with the information provided in the articles, and the mention of reporting fraudulent transactions aligns with the context of dealing with fraud. No unsupported claims or invented information are present.",none
crypto_day_trader,virtual_card_missing,poor_internet_connection,"hey, can’t find how to make a virtual card in the app, need it for online safety ASAP. signal is weak on this train so plz help quick! thx!","To create a virtual card in the Revolut app, follow these steps:

1. Open the Revolut app.
2. Tap the cards icon in the top-right corner of the home screen.
3. Select the option to create a new virtual card.
4. Choose between a multi-use card or a single-use card based on your needs.

Once created, you can view your virtual card details, including the card number, expiry date, and CVV, for online purchases. If you need it for online safety, consider using a single-use virtual card for one-time transactions.",groundedness,False,"The RAG-generated answer provides a step-by-step guide on how to create a virtual card in the Revolut app. However, the evaluation task requires that all claims in the answer be supported by the retrieved context. Since no retrieved context is provided, it is impossible to verify whether the steps and details mentioned in the answer are grounded in the context. Therefore, the answer fails the evaluation criteria as it cannot be confirmed to be grounded in the retrieved context.",False,"The RAG answer includes specific steps to create a virtual card and mentions the option to choose between a multi-use and single-use card. However, it does not provide support for these claims from the retrieved articles, which do not contain detailed instructions or options for creating a virtual card. Therefore, the answer introduces information not present in the articles.",none
non_native_english_worker,card_lost_need_freeze,typing_from_phone_with_typos,hey i lost my card like few minutes ago can u freeze it pls i really worry someone find it and use it im walking kids now and need do this fast thanks,"To freeze your card quickly, please follow these steps in the Revolut mobile app:

1. Go to 'Home' on the bottom menu.
2. Tap the card icon in the top-right corner.
3. Choose the card you wish to freeze.
4. Tap 'Freeze'.

This will prevent any unauthorized use of your card. If you need further assistance, you can also call our automated phone line at +44 20 3322 8352.",groundedness,False,"The RAG-generated answer provides specific steps to freeze a card using the Revolut mobile app, but there is no retrieved context provided to verify whether these steps are accurate or supported. Without the context, it is impossible to determine if the instructions are grounded in the retrieved information. Additionally, the mention of an automated phone line is also unverified due to the lack of context. Therefore, the answer cannot be considered grounded.",True,"All factual claims in the RAG answer are supported by the retrieved articles. The steps to freeze a card are consistent with the information likely found in the article about freezing a card. The mention of preventing unauthorized use aligns with the context of card security. Additionally, the phone number provided for further assistance does not introduce any unsupported claims or information not present in the articles.",none
